











"ID","Unit Title","Unit Date","Start Year","End Year","Unit ID","Level","Originator","Container 1","Container 2","Container 3","Phys. Desc. 1","Phys. Desc. 2","Phys. Desc. 3","Phys. Loc","Access Restrict.","URN","Collection Title","Originator","Collection Date","Collection ID","Parent 1","Parent 2","Parent 3","Parent 4","Parent 5","Parent 6"
"hou00108c00001","I. Letters from Joseph Dennie","","","","","series","","","","","","","","","","","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","","","","","","",
"hou00108c00002","Dennie, Joseph, 1768-1812. 31 letters to Joseph Dennie, Sr., 1783-1800.","1783-1800.","1783","1800","(1-31)","item","","","","","9 folders.","","","","","","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","I. Letters from Joseph Dennie","","","","","",
"hou00108c00058","II. Letters to Joseph Dennie","","","","","series","","","","","","","","","","","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","","","","","","",
"hou00108c00059","Adams, Charles. Autograph manuscript letter (signed) to Joseph Dennie; New York, 9 May 1797.","1797.","1797","1797","(55)","item","","","","","1s.(2p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327213","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00060","Adams, Thomas Boylston, 1772-1832. Autograph manuscript letter (signed) to Joseph Dennie; Quincy, 16 March 1799.","1799.","1799","1799","(56)","item","","","","","1s.(4p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327214","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00061","Alsop, Richard, 1761-1815. Autograph manuscript letter (signed) to Joseph Dennie; Middletown, 9 May 1797.","1797.","1797","1797","(57)","item","","","","","1s.(2p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327215","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00062","Ames, Fisher, 1758-1808. Autograph manuscript letter (signed) to Joseph Dennie; Philadelphia, 20 February 1797.","1797.","1797","1797","(58)","item","","","","","1s.(2p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327216","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00063","Anderson, Robert, 1750-1830. Autograph manuscript letter (signed) to Joseph Dennie; Edinburgh, 24 April 1809.","1809.","1809","1809","(59)","item","","","","","1s.(4p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327217","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00064","Babbit, Erasmus, 1765-1816. Autograph manuscript letter (signed) to Joseph Dennie; Cambridge, 19 March 1790.","1790.","1790","1790","(60)","item","","","","","1s.(4p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327219","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00065","Brown, Andrew. 2 letters to Joseph Dennie, 1798.","1798.","1798","1798","(61-62)","item","","","","","1 folder.","","","","","","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00066","Brown, Andrew. Autograph manuscript letter (signed) to Joseph Dennie; Philadelphia, 27 November 1798. 1s.(3p.)","1798.","1798","1798","(61)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327220","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Brown, Andrew. 2 letters to Joseph Dennie, 1798.","II. Letters to Joseph Dennie","","","","",
"hou00108c00067","Brown, Andrew. Autograph manuscript letter (signed) to Joseph Dennie; Philadelphia, 19 December 1798. 1s.(3p.)","1798.","1798","1798","(62)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327221","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Brown, Andrew. 2 letters to Joseph Dennie, 1798.","II. Letters to Joseph Dennie","","","","",
"hou00108c00068","Callender, John, 1772-1833. 2 letters to Joseph Dennie, 1790.","1790.","1790","1790","(63-64)","item","","","","","1 folder.","","","","","","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00069","Callender, John, 1772-1833. Autograph manuscript letter (signed) to Joseph Dennie; Cambridge, 18 March 1790. 1s.(4p.)","1790.","1790","1790","(63)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327222","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Callender, John, 1772-1833. 2 letters to Joseph Dennie, 1790.","II. Letters to Joseph Dennie","","","","",
"hou00108c00070","Callender, John, 1772-1833. Autograph manuscript letter (signed) to Joseph Dennie; Cambridge, 24 March 1790. 1s.(4p.)","1790.","1790","1790","(64)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327223","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Callender, John, 1772-1833. 2 letters to Joseph Dennie, 1790.","II. Letters to Joseph Dennie","","","","",
"hou00108c00071","Chandler, Samuel, 1766-1829. 6 letters to Joseph Dennie, 1790.","1790.","1790","1790","(65-70)","item","","","","","1 folder.","","","","","","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00072","Chandler, Samuel, 1766-1829. Autograph manuscript letter (signed) to Joseph Dennie; Cambridge, 19 February 1790. 1s.(3p.)","1790.","1790","1790","(65)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327224","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Chandler, Samuel, 1766-1829. 6 letters to Joseph Dennie, 1790.","II. Letters to Joseph Dennie","","","","",
"hou00108c00073","Chandler, Samuel, 1766-1829. Autograph manuscript letter (signed) to Joseph Dennie; Cambridge, 4 March 1790. 1s.(3p.)","1790.","1790","1790","(66)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327225","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Chandler, Samuel, 1766-1829. 6 letters to Joseph Dennie, 1790.","II. Letters to Joseph Dennie","","","","",
"hou00108c00074","Chandler, Samuel, 1766-1829. Autograph manuscript letter (signed) to Joseph Dennie; Cambridge, 11 March 1790. 1s.(3p.)","1790.","1790","1790","(67)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327226","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Chandler, Samuel, 1766-1829. 6 letters to Joseph Dennie, 1790.","II. Letters to Joseph Dennie","","","","",
"hou00108c00075","Chandler, Samuel, 1766-1829. Autograph manuscript letter (signed) to Joseph Dennie; Cambridge, 24 March 1790. 1s.(3p.)","1790.","1790","1790","(68)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327227","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Chandler, Samuel, 1766-1829. 6 letters to Joseph Dennie, 1790.","II. Letters to Joseph Dennie","","","","",
"hou00108c00076","Chandler, Samuel, 1766-1829. Autograph manuscript letter (signed) to Joseph Dennie; Cambridge, 9 April 1790. 1s.(3p.)","1790.","1790","1790","(69)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327228","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Chandler, Samuel, 1766-1829. 6 letters to Joseph Dennie, 1790.","II. Letters to Joseph Dennie","","","","",
"hou00108c00077","Chandler, Samuel, 1766-1829. Autograph manuscript letter (signed) to Joseph Dennie; Lexington, 21 April 1790. 1s.(4p.)","1790.","1790","1790","(70)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327230","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Chandler, Samuel, 1766-1829. 6 letters to Joseph Dennie, 1790.","II. Letters to Joseph Dennie","","","","",
"hou00108c00078","Cobbett, William, 1763-1835. 5 letters to Joseph Dennie, 1799-1801.","1799-1801.","1799","1801","(71-75)","item","","","","","1 folder.","","","","","","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00079","Cobbett, William, 1763-1835. Autograph manuscript letter (signed) to Joseph Dennie; Philadelphia, 30 January 1799. 1s.(3p.)","1799.","1799","1799","(71)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327231","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Cobbett, William, 1763-1835. 5 letters to Joseph Dennie, 1799-1801.","II. Letters to Joseph Dennie","","","","",
"hou00108c00080","Cobbett, William, 1763-1835. Autograph manuscript letter (signed) to Joseph Dennie; New York, 14 April 1800. 1s.(3p.)","1800.","1800","1800","(72)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327232","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Cobbett, William, 1763-1835. 5 letters to Joseph Dennie, 1799-1801.","II. Letters to Joseph Dennie","","","","",
"hou00108c00081","Cobbett, William, 1763-1835. Autograph manuscript letter (signed) to Joseph Dennie; New York, 1 May 1800. 1s.(4p.)","1800.","1800","1800","(73)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327233","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Cobbett, William, 1763-1835. 5 letters to Joseph Dennie, 1799-1801.","II. Letters to Joseph Dennie","","","","",
"hou00108c00082","Cobbett, William, 1763-1835. Autograph manuscript letter (signed) to Joseph Dennie; New York, 14 May 1800. 1s.(4p.)","1800.","1800","1800","(74)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327234","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Cobbett, William, 1763-1835. 5 letters to Joseph Dennie, 1799-1801.","II. Letters to Joseph Dennie","","","","",
"hou00108c00083","Cobbett, William, 1763-1835. Autograph manuscript letter (signed) to Joseph Dennie; London, 4 April 1801. 1s.(2p.)","1801.","1801","1801","(75)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327235","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Cobbett, William, 1763-1835. 5 letters to Joseph Dennie, 1799-1801.","II. Letters to Joseph Dennie","","","","",
"hou00108c00084","Cossit, Ranna. Autograph manuscript letter (signed) to Joseph Dennie; Halifax, 12 May 1799.","1799.","1799","1799","(76)","item","","","","","1s.(3p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327236","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00085","Dana, Samuel Whittelsey, 1760-1830. Autograph manuscript letter (signed) to Joseph Dennie; Philadelphia, 21 February 1799.","1799.","1799","1799","(77)","item","","","","","1s.(3p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327237","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00086","Davis, John, 1774-1854. Autograph manuscript letter (signed) to Joseph Dennie; Sullivan's Island, 20 July 1799.","1799.","1799","1799","(78)","item","","","","","1s.(2p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327238","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00087","De Saussure, Henry William, 1763-1839. Autograph manuscript letter (signed) to Joseph Dennie; Charleston, 4 April 1803.","1803.","1803","1803","(79)","item","","","","","1s.(3p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327239","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00088","Eliot, Samuel, 1740-1820. 4 letters to Joseph Dennie, 1797.","1797.","1797","1797","(80-83)","item","","","","","1 folder.","","","","","","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00089","Eliot, Samuel, 1740-1820. Autograph manuscript letter (signed) to Joseph Dennie; Boston, 7 February 1797. 1s.(2p.)","1797.","1797","1797","(80)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327241","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Eliot, Samuel, 1740-1820. 4 letters to Joseph Dennie, 1797.","II. Letters to Joseph Dennie","","","","",
"hou00108c00090","Eliot, Samuel, 1740-1820. Autograph manuscript letter (signed) to Joseph Dennie; Boston, 16 February 1797. 1s.(4p.)","1797.","1797","1797","(81)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327242","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Eliot, Samuel, 1740-1820. 4 letters to Joseph Dennie, 1797.","II. Letters to Joseph Dennie","","","","",
"hou00108c00091","Eliot, Samuel, 1740-1820. Autograph manuscript letter (signed) to Joseph Dennie; Boston, 11 April 1797. 1s.(3p.)","1797.","1797","1797","(82)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327243","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Eliot, Samuel, 1740-1820. 4 letters to Joseph Dennie, 1797.","II. Letters to Joseph Dennie","","","","",
"hou00108c00092","Eliot, Samuel, 1740-1820. Autograph manuscript letter (signed) to Joseph Dennie; Boston, 21 April 1797. 1s.(2p.)","1797.","1797","1797","(83)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327244","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Eliot, Samuel, 1740-1820. 4 letters to Joseph Dennie, 1797.","II. Letters to Joseph Dennie","","","","",
"hou00108c00093","Everett, David, 1770-1813. 2 letters to Joseph Dennie, 1797.","1797.","1797","1797","(84-85)","item","","","","","1 folder.","","","","","","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00094","Everett, David, 1770-1813. Autograph manuscript letter (signed) to Joseph Dennie; Boston, 12 February 1797. 1s.(2p.)","1797.","1797","1797","(84)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327245","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Everett, David, 1770-1813. 2 letters to Joseph Dennie, 1797.","II. Letters to Joseph Dennie","","","","",
"hou00108c00095","Everett, David, 1770-1813. Autograph manuscript letter (signed) to Joseph Dennie; Boston, 9 May 1797. 1s.(3p.)","1797.","1797","1797","(85)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327246","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Everett, David, 1770-1813. 2 letters to Joseph Dennie, 1797.","II. Letters to Joseph Dennie","","","","",
"hou00108c00096","Fenno, John, 1751-1798. Autograph manuscript letter (signed) to Joseph Dennie; Philadelphia, 8 October 1796.","1796.","1796","1796","(86)","item","","","","","1s.(3p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327247","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00097","Fenno, John Ward, 1778-1802. 3 letters to Joseph Dennie, 1799.","1799.","1799","1799","(87-89)","item","","","","","1 folder.","","","","","","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00098","Fenno, John Ward, 1778-1802. Autograph manuscript letter (signed) to Joseph Dennie; Philadelphia, 12 February 1799. 1s.(2p.)","1799.","1799","1799","(87)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327248","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Fenno, John Ward, 1778-1802. 3 letters to Joseph Dennie, 1799.","II. Letters to Joseph Dennie","","","","",
"hou00108c00099","Fenno, John Ward, 1778-1802. Autograph manuscript letter (signed) to Joseph Dennie; Philadelphia, 7 March 1799. 1s.(2p.)","1799.","1799","1799","(88)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327249","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Fenno, John Ward, 1778-1802. 3 letters to Joseph Dennie, 1799.","II. Letters to Joseph Dennie","","","","",
"hou00108c00100","Fenno, John Ward, 1778-1802. Autograph manuscript letter (signed) to Joseph Dennie; Philadelphia, 10 June 1799. 1s.(3p.)","1799.","1799","1799","(89)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327250","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Fenno, John Ward, 1778-1802. 3 letters to Joseph Dennie, 1799.","II. Letters to Joseph Dennie","","","","",
"hou00108c00101","Frazier, N[icholas]. Autograph manuscript letter (signed) to Joseph Dennie; Boston, 10 July 1798.","1798.","1798","1798","(90)","item","","","","","1s.(2p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327252","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00102","Gardiner, John Sylvester John, 1765-1830. 2 letters to Joseph Dennie, 1797.","1797.","1797","1797","(91-92)","item","","","","","1 folder.","","","","","","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00103","Gardiner, John Sylvester John, 1765-1830. Autograph manuscript letter (signed) to Joseph Dennie; Boston, 7 February 1797. 1s.(3p.)","1797.","1797","1797","(91)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327253","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Gardiner, John Sylvester John, 1765-1830. 2 letters to Joseph Dennie, 1797.","II. Letters to Joseph Dennie","","","","",
"hou00108c00104","Gardiner, John Sylvester John, 1765-1830. Autograph manuscript letter (signed) to Joseph Dennie; Boston, 26 March 1797. 1s.(4p.)","1797.","1797","1797","(92)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327254","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Gardiner, John Sylvester John, 1765-1830. 2 letters to Joseph Dennie, 1797.","II. Letters to Joseph Dennie","","","","",
"hou00108c00105","Gray, Thomas, 1772-1847. 3 letters to Joseph Dennie, 1790.","1790.","1790","1790","(93-95)","item","","","","","1 folder.","","","","","","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00106","Gray, Thomas, 1772-1847. Autograph manuscript letter (signed) to Joseph Dennie; Cambridge, 19 February 1790. 1s.(4p.)","1790.","1790","1790","(93)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327255","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Gray, Thomas, 1772-1847. 3 letters to Joseph Dennie, 1790.","II. Letters to Joseph Dennie","","","","",
"hou00108c00107","Gray, Thomas, 1772-1847. Autograph manuscript letter (signed) to Joseph Dennie; Cambridge, 10 March 1790. 1s.(4p.)","1790.","1790","1790","(94)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327256","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Gray, Thomas, 1772-1847. 3 letters to Joseph Dennie, 1790.","II. Letters to Joseph Dennie","","","","",
"hou00108c00108","Gray, Thomas, 1772-1847. Autograph manuscript letter (signed) to Joseph Dennie; Cambridge, 23 March 1790. 2s.(5p.)","1790.","1790","1790","(95)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327257","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Gray, Thomas, 1772-1847. 3 letters to Joseph Dennie, 1790.","II. Letters to Joseph Dennie","","","","",
"hou00108c00109","Harper, Robert Goodloe, 1765-1825. Autograph manuscript letter (signed) to Joseph Dennie; Philadelphia, 29 January 1799.","1799.","1799","1799","(96)","item","","","","","1s.(2p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327258","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00110","Hastings, Jon[athan]. Autograph manuscript letter (signed) to Joseph Dennie; Boston, 16 May 1797.","1797.","1797","1797","(97)","item","","","","","1s.(2p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327259","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00111","Hesdin, Beri. See item (138).","","","","","item","","","","","","","","","","","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00112","Howard, John Clark, 1772-1810. Autograph manuscript letter (signed) to Joseph Dennie; Cambridge, 12 March 1790.","1790.","1790","1790","(98)","item","","","","","1s.(2p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327260","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00113","Hubbard, Gilbert Harrison, d. 1803. Autograph manuscript letter (signed) to Joseph Dennie; Cambridge, 28 February 1790.","1790.","1790","1790","(99)","item","","","","","2s.(8p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327261","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00114","Marrett, Daniel, 1767-1836. 4 letters to Joseph Dennie, 1790.","1790.","1790","1790","(100-103)","item","","","","","1 folder.","","","","","","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00115","Marrett, Daniel, 1767-1836. Autograph manuscript letter (signed) to Joseph Dennie; Cambridge, 20 February 1790. 1s.(4p.)","1790.","1790","1790","(100)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327078","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Marrett, Daniel, 1767-1836. 4 letters to Joseph Dennie, 1790.","II. Letters to Joseph Dennie","","","","",
"hou00108c00116","Marrett, Daniel, 1767-1836. Autograph manuscript letter (signed) to Joseph Dennie; Cambridge, 18 March 1790. 1s.(4p.)","1790.","1790","1790","(101)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327079","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Marrett, Daniel, 1767-1836. 4 letters to Joseph Dennie, 1790.","II. Letters to Joseph Dennie","","","","",
"hou00108c00117","Marrett, Daniel, 1767-1836. Autograph manuscript letter (signed) to Joseph Dennie; Lexington, 21 April 1790. 1s.(3p.)","1790.","1790","1790","(102)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327080","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Marrett, Daniel, 1767-1836. 4 letters to Joseph Dennie, 1790.","II. Letters to Joseph Dennie","","","","",
"hou00108c00118","Marrett, Daniel, 1767-1836. Autograph manuscript letter (signed) to Joseph Dennie; Lexington, 26 April 1790. 1s.(3p.)","1790.","1790","1790","(103)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327081","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Marrett, Daniel, 1767-1836. 4 letters to Joseph Dennie, 1790.","II. Letters to Joseph Dennie","","","","",
"hou00108c00119","Merry, [ ] Autograph manuscript letter (signed) to Joseph Dennie; [no place] 15 December [undated].","","","","(104)","item","","","","","1s.(2p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327082","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00120","Minot, George Richards, 1758-1802. Autograph manuscript letter (signed) to Joseph Dennie; Boston, 25 March 1797.","1797.","1797","1797","(105)","item","","","","","1s.(3p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327083","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00121","Morgan, George. Autograph manuscript letter (signed) to Joseph Dennie; Norfolk, 16 November 1803.","1803.","1803","1803","(106)","item","","","","","1s.(3p.) in 1 folder.","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327084","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00122","Morris, Lewis Richard, 1760-1825. 6 letters to Joseph Dennie, 1797-1799.","1797-1799.","1797","1799","(107-112)","item","","","","","1 folder.","","","","","","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","II. Letters to Joseph Dennie","","","","","",
"hou00108c00123","Morris, Lewis Richard, 1760-1825. Autograph manuscript letter (signed) to Joseph Dennie; Philadelphia, 29 June 1797. 1s.(3p.)","1797.","1797","1797","(107)","","","","","","","","","","","http://nrs.harvard.edu/urn-3:FHCL.HOUGH:11327085","Joseph Dennie papers,","Dennie, Joseph, 1768-1812.","1783-1815.","MS Am 715","Morris, Lewis Richard, 1760-1825. 6 letters to Joseph Dennie, 1797-1799.","II. Letters to Joseph Dennie","","","","",
